Embedding_ID,Encryption_Time
1181,0.012032508850097656
1182,0.01362156867980957
1183,0.012601375579833984
1184,0.013857364654541016
1185,0.0
1186,0.01177525520324707
1187,0.008410453796386719
1188,0.0
1189,0.005036592483520508
1190,0.0
1191,0.0
1192,0.016106605529785156
1193,0.013900279998779297
1194,0.014074325561523438
1195,0.012048721313476562
1196,0.013112783432006836
1197,0.00558781623840332
1198,0.0
1199,0.007033824920654297
1200,0.0
1201,0.011756181716918945
1202,0.013869285583496094
1203,0.005476474761962891
1204,0.006813526153564453
1205,0.0
1206,0.004812717437744141
1207,0.0
1208,0.0
1209,0.007010221481323242
1210,0.013695478439331055
1211,0.015775680541992188
1212,0.015866994857788086
1213,0.013742685317993164
1214,0.006979465484619141
1215,0.0054171085357666016
1216,0.013847827911376953
1217,0.015797138214111328
1218,0.0188295841217041
1219,0.005728006362915039
1220,0.0158689022064209
1221,0.014215946197509766
1222,0.01269841194152832
1223,0.013126611709594727
1224,0.01579451560974121
1225,0.0
1226,0.001924276351928711
1227,0.015461206436157227
1228,0.0
1229,0.011094331741333008
1230,0.0
1231,0.008247137069702148
1232,0.0
1233,0.001821279525756836
1234,0.013555288314819336
1235,0.009011507034301758
1236,0.007937192916870117
1237,0.011896610260009766
1238,0.018787860870361328
1239,0.006954669952392578
1240,0.0
1241,0.011481523513793945
1242,0.014250516891479492
1243,0.014009952545166016
1244,0.013646602630615234
1245,0.014499425888061523
1246,0.01776862144470215
1247,0.0
1248,0.01429891586303711
1249,0.0070552825927734375
1250,0.0
1251,0.01166987419128418
1252,0.00693964958190918
1253,0.012093782424926758
1254,0.013808488845825195
1255,0.010551929473876953
1256,0.013956069946289062
1257,0.0070209503173828125
1258,0.016068458557128906
1259,0.006937265396118164
1260,0.009141921997070312
1261,0.0
1262,0.016368627548217773
1263,0.005761384963989258
1264,0.004496574401855469
1265,0.010732412338256836
1266,0.007805824279785156
1267,0.006584882736206055
1268,0.014513015747070312
1269,0.005235910415649414
1270,0.0
1271,0.007450580596923828
1272,0.007124662399291992
1273,0.013829708099365234
1274,0.0067310333251953125
1275,0.005442380905151367
1276,0.007993221282958984
1277,0.00706171989440918
1278,0.006390810012817383
1279,0.005281925201416016
1280,0.0
1281,0.005330324172973633
